Name,Country,Rating,Pos_Review,Neg_Review
Noelle,Pháp,10,"Hotel dans le vieux quartier mais dans une rue calme et très sécuritaire. Personnel aux petits soins pour les clients aussi bien au niveau de la réception que du petit déjeuner. Ce dernier est d'ailleurs très varié et de bonne qualité. La chambre est d'une propreté irréprochable. Un service excursions avec Emma topissisme à des tarifs raisonnables et d'une aide précieuse pour organiser des activités. Recommandé par une collègue professeur d'hébergement qui vient régulièrement pour le travail, super bon conseil.",Aucun reproche à faire.
Medea,Đức,10,"Das Hotel ist in einer super Lage. Die Zimmer sind  klassisch, aber sehr komfortabel eingerichtet. Das Personal war top und sehr hilfsbereit. Wir können es weiterempfehlen.",
Robert,Đức,10,"Tolle Lage, freundliches Personal, schöne Rooftop Bar",
Robert,Đức,10,"Top Lage, superfreundliches Personal, großes Zimmer, schöne Rooftop Bar",
Noelle,Pháp,10,Chambre très calme. Ascenseur. Et surtout amabilité du personnel très très serviable qui aide le touriste pour tout.,RAS
Shirly,Israel,8,הצוות היה מקסים ושידרג אותנו בחדר כשהייתה הצפה במקלחת. נקי נעים נוח מיקום מטורף,
Monika,Đức,9,"Super Lage, mitten in Hanoi in einer ruhigeren Seitenstraße.  Sehr großes, bequemes Bett.  Wunderschöne Rooftopbar mit tollem Blick auf die Stadt.  Frühstück ok. Das Personal war super freundlich,  vor allem Emma, die gleich nach unserer Ankunft uns kurz in die Stadt führte. Ich hatte eine außergewöhnlich gute Massage gleich im Hotel nebenan empfohlen bekommen.",
Decouture,Pháp,9,"Très contents d'avoir trouvé une chambre avec des fenêtres de taille normale et une vue dégagée. Ça paraissait inespéré dans cette ville. 
Nous n'avons pas testé le petit déjeuner mais nous avons profité du Rooftop avec une super vue sur le lac.","C'était difficile d'ouvrir ses bagages, la chambre n'est pas très grande (mais ça a l'air normal à Hanoï). Et le grand lit est en fait 2 lits collés. Mais ça reste confortable. On reviendra ici."
Francalacci,Ý,10,"Zona centralissima, a due passi dal quartiere vecchio e dal lago Hoan Kiem, in una strada laterale poco trafficata e silenziosa. Hotel bello, camera pulitissima, personale gentile e disponibile.
A fine soggiorno ci hanno regalato un kit per fare il caffè vietnamita.
Se dovessi tornare ad Hanoi risceglierei sempre il Sunline.",
Karen,Đức,8,"Das Hotel besticht durch seine sehr gute zentrale Lage, nur ein paar Schritte vom See entfernt und dadurch passt das Preis-Leistungs-Verhältnis. Die Zimmer sind allerdings sehr klein. Aber man ist ja sowieso die meiste Zeit in der Stadt unterwegs.",Die Auswahl beim Frühstück und die Aufmerksamkeit des Frühstückspersonals haben wir in Vietnam schon sehr viel besser erlebt. Schade!
Stéphane,Thụy Sỹ,8,"Lit très grand (plus large que long).
Situation centrale proche du lac.
Personnel très attentif et accueillant.
Bar Rooftop au 16ème étage avec Happy Hour 16h-19h. 
.","Petit déjeuner complet (continental et vietnamien) mais pour un 4* vietnamien, manque un peu de choix. Peine à compléter les plats en voie d'épuisement au buffet petit déjeuner."
My,Áo,10,"Personal war sehr freundlich, aufmerksam und sehr hilfsbereit. Besonders Fräulein Hang hat sich sehr lieb um uns gekümmert.",
Uwe,Đức,10,"Tolles Zimmer, tolles Frühstück, freundliches und hilfsbereiten Personal. Hotel hat eine Toplage.",
Fangzhou,Trung Quốc,8,地理位置超级好！在闹市区的安静巷子里。,
Caroline,Hà Lan,10,"We zijn vaker in Hanoi geweest, maar dit hotel heeft duidelijk onze voorkeur. De kamer is goed geïsoleerd waardoor je vrijwel niets aan geluid van buiten hoort - dat is vaak wel anders! De locatie is prima, het ontbijtbuffet heeft veel keus en de medewerkers zijn ontzettend vriendelijk en behulpzaam.
Een volgende keer zullen we hier zeker weer verblijven!",
Ina,Đức,10,"Es hat eigentlich alles gepasst, Sauberkeit, Personal, Lage, Frühstück. Nichts auszusetzen",
Valérie,Pháp,10,"Hotel très bien placé proche de tous les commerces, bar restaurant
Rooftop au top donnant une vue à 180°
Petit déjeuner copieux
Personnel au petit soin",
Karina,Israel,10,"צוות מקסים
מקום נהדר",
Dieghito95,Ý,10,"È stato tutto fantastico, personale cortese e disponibile ogni richiesta erano pronti a Tutto.",
Hirata,Nhật Bản,10,スタッフがとても優しかった,
Marc,Pháp,8,La situation géographique de l’hôtel est optimale.,rien de particulier
Adrien,Pháp,10,"L’emplacement est central 
Le lit est immense
Le personnel est très professionnel et agréable",
Colours,Việt Nam,10,אני אוהב את המיקום . אני אוהב את החדרים נקיים ונעימים . צוות מאוד נעים ועוזר כולל המנהלים.,כאשר הם לא נותנים לי קומה 11 . חחח
Saki,Nhật Bản,9,"立地が最高。旧市街からトレインストリート、ドンスアン市場くらいまで徒歩圏内。ホーチミン廊まではバイタクで150円くらい。どこに行くにも便利。食事、観光、マッサージなど全て徒歩で完結します。
シャワーの水圧は良くて、しっかり暖かいお湯が出る。毎日のお掃除と新しいペットボトルのお水もいただけてありがたかったです。
朝食は毎日バリエーションが代わり、その場で作ってくれるポーチドエッグやフォーなども楽しめて良かった。
スタッフさんもとても親切で、帰りが早朝便でしたが、タクシーを予約してくれました。",特にありません。しいて言うならば、細かいところ(ランプやテーブルの裏)にホコリがたまっていたので、そこが綺麗になればなと思いました。
Jan,Đan Mạch,10,"Hyggeligt lille hotel med god service. Hotellet lå super godt i forhold til den gamle bydel. Der var gratis safety boks på værelset. Der var også køleskab på værelset.
Specielt beliggenheden betød meget for os, så her kan vi godt tage tilbage til.",N/A
Jean,Pháp,10,Personnel très a l écoute et aux petits soins,
Lucile,Pháp,9,"super accueil du personnel, toujours aux petits soins
petit déjeuner super
emplacement
attention cependant 1 ascenseur seulement pour 12 étages, cela crée des bouchons...",
Igor,Brazil,10,"Funcionários atenciosos. Bem localizado, próximo de pontos turísticos. Hotel bem limpo e café da manhã muito bom.",
Marleen,Đức,10,"Sehr gute Lage und trotzdem sehr ruhig! Das Personal war sehr lieb und hat bei Restaurant Empfehlungen, Trips, sim Karten und dem Wäscheservice geholfen. Wirklich außergewöhnlich nettes Personal und eine hervorragende Lage, aber trotzdem sehr ruhig.","Das Zimmer war recht klein, aber sonst war alles einwandfrei."
Olivier,Pháp,9,"Emplacement vue petit déjeuner gentillesse du personnel chambre avec 2 balcons
La réservation du taxi AR dans le Nord
En face de la meilleure pizzeria d’Hanoi",Rien
Lars,Đan Mạch,8,Beliggenhed,Morgenmad mangelfuld
Thierry,Pháp,10,"C était parfait très bon accueil petit déjeuner au top très bien situé 
Un petit cadeau pour notre départ 
Le service vietnamien",Rien
Alban,Canada,9,,Le petite déjeuné était ok mais moins bon que d'autre hôtel dans le même genre
Claudia,Đức,9,"Lage, Emmas Beratung bei der Tour-Buchung, Freundlichkeit des Personals,  Betten",Roof Top Bar
Anke,Hà Lan,10,"Freundliches Personal, gute Lage . Schönes Zimmer",Frühstück ist eher asiatisch orientiert
Daniela,Ý,8,Staff disponibile.,Alle 7:30 il personale delle pulizie ha iniziato le pulixie e a parlare a voce molto alta sul pianerottolo di fronte slla nostra stanza.
Daniela,Ý,9,L’assistenza per le escursioni e ogni altra necessità e’ stata perfetta. Emma Chu è  stata sempre presente e ha organizzato per noi tour perfetti restando sempre disponibike.,
Galina,Nga,10,"Отлично местоположение отеля, находится в самом центре.  Сам отель очень уютный, в номере чисто. Очень рекомендую  данное место для Вашего отдыха в Ханое.",
Patrick,Pháp,10,Le personnel est très gentil,Rien
Gontier,Pháp,10,"Tout a été parfait. L'équipe charmante, au petit soin, vraiment prévenante et gentille. L'ensemble très propre. Juste parfait !",
Andrea,Ý,10,"La struttura è in una posizione ottimale: attaccato al laghetto di Hoan Kiem e al Quartiere vecchio. Lo staff accogliente, dinamico, molto gentile e disponibile. La stanza comoda e pulita, il letto confortevole, la colazione buona, molto varia e abbondante. Molto consigliato.","Tutto davvero molto bene. 
Forse alcuni elementi del bagno potrebbero essere migliorati."
Claus,Đức,10,"Die Lage des Hotels ist zentral und doch ruhig. 
Das Frühstück war aussergewöhnlich gut.
Das Roofdeck mit Bar sollte oft genutzt werden.",
Alexandra,Hà Lan,9,De locatie en het goede bed. Dat sliep heerlijk. De medewerkers aan de balie waren super vriendelijk,De portofoons van de werksters s’ochtends om 7.30 uur op de gang en de ontbijtzaal viel ons wat tegen. Beetje rommelig gebeuren maar wel genoeg keuze in ontbijt hoor. Ze deden hun best maar ging niet echt soepel.
Frederic,Pháp,10,"L'accueil, le personnel très accueillant, l'emplacement,.
Chambre très confortable et très propre.",Le mauvais temps 😂
Bo,Thụy Điển,10,"Kunde inte bo bättre med tanke på upplevelsen och kvaliteten.

Detta hotell kan jag rekommendera utan att få dåligt samvete",
Ludovic,Canada,8,"Varié, frais, réapprovisionné régulièrement.",Pas assez de rangements dans la chambre si on reste plusieurs jours mais suffisamment pour 2 jours.
Katharina,Áo,8,"Ausgezeichnete Lage und dennoch angenehm ruhig. Der Straßenverkehr war kaum zu hören.
Das Bett war sehr komfortabel und angenehm fest. Das Personal war stets bemüht und sehr freundlich.","Die Zimmer sind verhältnismäßig klein für 2 Personen inkl Gepäck. Hier könnte man statt des Ohrensessels eventuell eine Kofferablage andenken. 
Durch die Höhe der Räume ist es auch etwas hellhörig."
中沢,Nhật Bản,10,"受付の方のサービスが最高でした。
チェックインの段階から印象が良かったです。
またチェックアウトの際、こちらが日程を間違えてご迷惑をおかけした際にもスマートに対応頂きました。
金曜日夜の出発で、ナイトマーケットが始まってしまいホテル前までGrabが呼べずに困っていることをフロントで相談すると、予約したGrabの方と直接電話で対応してくれ、ピックアップの場所まで見送ってくれました。
立地も最高ですが、それ以上に対応が良く次ハノイを訪れる機会があったら必ずこちらを利用したい思います。",
Yutaka,Nhật Bản,9,ハノイの騒がしさを避けるには最高のロケーション。朝食は、毎日楽しみとなるレベルです。旧市街が居心地が良くないので、コスパが優れて何処にでも10分程度で歩いて行けるこのホテルはお勧め。,特に有りませんが、お湯は少し出しっぱなししてから、使う言葉をお勧めします。
Victoriia,Ukraine,10,Отличные завтраки. Внимательный персонал. Хорошее расположение. Ночью тихо.,Огромная кровать (более 2-х метров) в маленькой комнате.
Barbara,Thụy Sỹ,9,"die Einrichtung vom Zimmer, grosse Frühstück Auswahl",
Florence,Pháp,10,"La gentillesse du personnel
L’emplacement de l’hôtel est idéal 
Les chambres sont propre",
Henry,Đức,9,"Gute Lage, sehr aufmerksames Personal, gutes Frühstücksbüffet","Getränke in der Rooftop-Bar teuer und nicht zu empfehlen. Cocktails werden nicht gemischt und ohne Strohhalm serviert, weil keine mehr da seien -  ungenießbar."
Bernhard,Áo,10,Sehr sauberes Hotel in guter zentraler Lage mit äußerst freundlichem und zuvorkommendem Personal. Absolut empfehlenswert.,
Kashiwagi,Nhật Bản,8,旧市街に近く、ホアンキエム湖も近いのでロケーションは抜群,"全体的に良いが、朝食の飲み物の種類が少なかった。
冷たい飲み物は2種類しかなく、注ぐレバーが少し壊れかけていて、飲みたい飲み物が飲めなかった。"
Lucía,Uruguay,10,Ubicación perfecta!!!! El personal muy amable y dispuesto a ayudar con todo lo que necesites!!! 100% recomendable!,
南川,Nhật Bản,10,スタッフの方がとても親切に対応してくださいました。不明な点はメールなどでもすぐに返答をいただけて安心しました。,少しドライヤーが弱かったり、動作が不安定でした。その他はとても快適でした！
Thorvald,Pháp,9,Gentillesse du personnel - Localisation de l’hôtel à proximité de tout sans être sur l’axe surfrequenté,Un bar rooftop aux tarifs surévalués par rapport à ce que l’on peut trouver aux alentours
Per,Na Uy,10,"Meget bra lokasjon, perfekt midt i gamlebyen! Det var så stille og rolig om natten, noe som vi hørte fra flere andre at var ett problem med støy om natten andre steder. Veldig hyggelig betjening, koselig sky bar, veldig greit rom og gode senger.",
Ruth,Mỹ,9,Location perfecta el desayuno muy rico,
Wei,Đài Loan,10,很乾淨 服務人員很專業,
Irinal_spb,Nga,9,"Все понравилось. Отличные завтраки. Прекрасное расположение. В номере мебель натурального дерева. Чисто. В действительности номер гораздо меньше, чем кажется на фото,- метров 15, но уютный. Маленький французский балкончик.","Непонятно по какой причине, каждый следующий день в отеле стоил дороже...Хорошо, что мы жили только 3 ночи )). Если соседи шумят, очень слышно."
Elaine,Canada,10,Très belle hôtel bien situé sur une rue plus tranquille juste à côté du centre de Hanoi. Bon déjeuner et terrasse avec belle vue sur la ville.,
Elaine,Canada,10,"Super établissement,bien situé,accueil agréable.",
Christine,Pháp,9,"La chambre était très spacieuse au 10 eme étage avec vue sur la ville 
Très calme, cet hôtel est néanmoins ultra bien placé proche du lac et dans l’ultra centre 
Personnel aux petits soins et à l’écoute de vos demandes 
Petit déjeuner très bien",
Jean,Pháp,9,"Les hôtes très aimable, et serviable",Rien
Nataliia,Ukraine,9,"Чудове розташування в відносно тихій частині старого міста. Невеликий ( як і було заявлено) номер дуже чистий і комфортний. Приголомшливий вид з rooftop бару. Смачний сніданок. Персонал був дуже любязний, привітний,вирішили всі наші питання.  Прямо напроти— чудовий італійський ресторан.",Запланували  в цьому готелі тільки одну ніч :(
Alexey,Georgia,10,Очень приветливый и внимательный персонал! Отличный и разнообразный завтрак. Прекрасное месторасположение.,Балкон скорее декоративный. Ширина 40-50 см.
Barbara,Đức,10,"Tolle Lage, es ist ruhig gelegen und trotzdem mittendrin. Die Betten sind traumhaft genauso wie der Service. Das Personal ist sehr hilfsbereit und unglaublich freundlich. Wir haben uns sehr wohl gefühlt und beim nächsten Hanoi-Besuch werden wir dieses Hotel auf jeden Fall wieder buchen.",
Bengt,Thụy Điển,10,Otroligt bra service av trevlig ung personal under kinesiska nyåret. Hani i receptionen var enastående.,Service och läge.
Laetitia,Andorra,8,Muy bien ubicado !,Nada
Dominique,Canada,10,"Personnel accueillant, notre chambre était bien avec lit confortable, bel emplacement, beaucoup choix au déjeuner (compris) un incontournable.",
Walter,Đức,10,"Das Hotel liegt sehr zentral nähe Altstadt und  Hoam Kiem See .
Trotzdem ruhig , sauber und Hotel Personal ist sehr freundlich. Nach SaPa Aufenthalt sind wir wieder in dieses Hotel zurückgekehrt, weil es uns gut gefallen hat. Alles tipptopp!",Es war alles ok!
Yehuda,Israel,10,"הכול ,מושלם מקום,צוות ,ארוחת בוקר ,ניקיון",
Emma,Đức,10,"Die Unterkunft war toll! Die Lage ist super, man ist mitten in der Stadt und dennoch in einer sehr ruhigen Straße. Man erreicht super viele Sehenswürdigkeiten zu Fuß oder kann einfach drauf los laufen. Das Personal war außergewöhnlich freundlich, hat uns bei allem geholfen und unterstützt und kam uns viel entgegen, sei es bei Tripbuchungen, Sonderwünschen oder Kofferaufbewahrung. Das Hotel ist super schön, schöne Zimmer und ein gutes Frühstück, das im Preis inbegriffen war! Auch eine Rooftop Bar mit Happy Hour gab es - wirklich toll, wir kommen wieder!",
Thierry,Pháp,10,"L’accueil est très attentionné. 
L’hôtel est très bien situé,  au calme tout en étant au centre de la vie locale.
Nous le recommandons sans hésitation.",
Yehuda,Israel,10,"הכל טוב ,מלון מקום נהדר ושקט ,מלא מסעדות ,קרוב לאגם ,קל להגיע לכול מקום ,צוות נהדר מסביר פנים וחייכן ,ארוחת בוקר נהדרת",הכול טוב טוב טוב
Sachiko,Nhật Bản,9,宿泊前にも関わらず、フロントスタッフさんと連絡を取り合い色んな質問や相談に乗って下さいました。到着時はウェルカムドリンクで出迎え、最終日は早朝の出発でしたが、パン、卵、ヨーグルト、フルーツの朝食弁当を用意して下さいました。スタッフ全員がいつも笑顔でとてもホスピタリティのあるホテルで、とても快適な滞在でした。次回もぜひ利用したいと思います。,
Fabian,Bỉ,10,"Personeel was fantastisch.
Kamer was heel mooi, super goed bed.",Niks
Rafal,Ba Lan,9,"Hotel świetnie położony w samym centrum, jednak w spokojniejszej alejce. Pokój bardzo jasny, z balkonem i najważniejsze - czysty. Śniadania w porządku - bardzo dobra kawa. Super stosunek jakości do ceny - polecam ! ;)",Śniadania mogłyby być bardziej różnorodne oraz dania wegetariańskie mogłyby być dodatkowo oznaczone.
María,Mexico,9,"Sin duda, su personal. Ubicación,  excelente relación calidad/ precio. Gracias.","Quizá la cantidad de motos  aparcadas frente al hotel, aunque la verdad se compensa por las ganas de su personal de satisfacer al cliente."
Tobias,Đức,10,Exzellenter Service..:),
Dennis,Đức,10,"Das Team vom Hotel war sehr freundlich und hilfsbereit, wir wurden super empfangen und betreut. Das war das 6. Hotel auf dieser Reise und wird uns  mit dem besten Service in Erinnerung bleiben.
Die Lage direkt am old Quarter war perfekt, da wir nur einen Tag in Hanoi und damit einen sehr guten Ausgangspunkt hatten. Wir können das Hotel absolut weiterempfehlen.",Nichts
Masashi,Nhật Bản,10,"立地がよく、便利。
スタッフはフレンドリーで、テキパキしていて、とても感じがよかったです。
朝食も美味しかったです。",部屋に鏡がない。
Jennifer,Đài Loan,10,"位置極好，離還劍湖與古街，教堂等景點都很近
飯店職員非常親切，頂樓酒吧的veiw也很讚
下次到河內一定會還會選擇的好住處",熱水不夠熱
Harumi,Nhật Bản,8,ホエンキアム湖のすぐ近くでロケーションが抜群。バイクの手配などもすぐ行ってくれた。朝食も美味しかった。,シャワーの温度が温かくならなかったこと。
Piotr,Ba Lan,10,"Lokalizacja , zaciszne miejsce i ulica . Personel a w szczególności Hani jest niesamowitą osobą która zawsze z uśmiechem znajdzie rozwiązanie .",
Raphael,Pháp,10,"Super séjour ! L'hôtel est très bien situé pour découvrir Hanoï.
La chambre est très confortable, propre 👍 et le lit très bien.
Le petit déjeuner était top avec beaucoup de choix 
Nous avons passé 3 jours au Sunline et avons été enchantés 
Encore un grand merci à l'équipe pour sa disponibilité et sa gentillesse",Rien
Ilka,Đức,9,"Schönes Boutique-Hotel mit sehr freundlichem und hilfsbereitem Personal, ganz in der Nähe des Hoan Kiem Sees und fußläufig zu vielen Sehenswürdigkeiten, Restaurants und Shops (Nachtmarkt am Wochenende). Sehr gutes Frühstück mit europäischen und asiatischen Optionen, man kann sich Omeletts, Rührei, Pfannkuchen etc. frisch zubereiten lassen. Schöner Blick von der Rooftop-Bar bei einem leckeren Cocktail am Abend ist ein toller Tagesabschluss.",
Bénédicte,Mauritius,10,"L’établissement est idéalement situé dans le vieux quartier d’Hanoi! Il est situé à quelques mètres uniquement des restaurants typiques et locaux, des boutiques et permet aux vacanciers de baigner dans le style de vie vietnamien pendant leur séjour! Tout y est accessible à pieds😊
Le personnel est très agréable, attentionné et attentif! Nous avons été surclassés lors de notre arrivée et avons eu droit à un « late Check out » nous permettant d’utiliser notre chambre jusqu’à notre départ de l'hôtel !","La chambre est légèrement étroite pour un long séjour, manque de rangement et l’insonorisation n’y est pas parfaite, peut être dû à l’architecture du bâtiment qui reste notamment bien au dessus des autres établissements dans ce quartier!"
Frederic,Thụy Sỹ,10,"Hôtel très bien placé, chambres confortables, propres. Personnel aux petits soins des clients, souriant et chaleureux. Nous reviendrons.👍 Merci à tout le personnel d’avoir rendu notre séjour aussi agréable.",
Atsushi,Nhật Bản,10,"シャワーの水圧もよく、ブースで区切られており、水回りが非常に良かったです。
朝食も、内容が毎日異なっており、
おいしかったです。",
Maximilian,Đức,10,"Auch für eine dreiköpfige Gruppe komfortable Zimmergröße, Personal ist sehr zuvorkommend und freundlich, sauber",
Maximilian,Đức,10,"Äußerst freundliches Personal, saubere und komfortable Zimmer",Es hätte mehr Stauraum für die privaten Dinge geben können
Kono,Việt Nam,10,設備がよく、朝食も美味しい、ロケーションは最高,
Fernando,Tây Ban Nha,10,Todo. Nos trataron genial y nos dejaron cada detalle perfecto. El desayuno era increíble,Nada. Todo era perfecto
Hugues,Pháp,10,"L emplacement, le prix correct. La chambre était propre,  literie impeccable,  on a très bien dormi.
L hotel est vraiment très bien placé pour découvrir Hanoi,  et juste en face de l hotel un très bon salon de massage pour finir la journée.
Personnel de l hotel top.","Rien en particulier,  le petit dej pourrait être amélioré mais à Hanoï on mange partout 😇"
Adriano,Đức,10,"Posizione spettacolare, staff molto efficiente.",
Thomas,Đức,8,Sehr hilfsbereites Personal. Die Dachterrasse mit Bar.,"Alles ein bisschen eng, vor allem der Frühstücksraum im Souterrain"
Renata,Ba Lan,10,Świetna lokalizacja w Starej Dzielnicy.Super śniadania.Bardzo pomocny personel:)))Polecam,Wszystko było super:)
Ines,Đức,10,Zentrale Lage aber dennoch ruhig. Man konnte sogar mit offenem Fenster schlafen. Das Personal ist extrem freundlich und arrangiert alles. Wir konnten schon früher einchecken. Am 24.12. gab es Gratis Buffet auf der Dachterrasse. Die Zimmer sind klein aber gemütlich und sehr hell durch die 2 Fenster. EFrühstück war ok.,Preisniveau eher hoch.
Sergio,Đức,9,"Lage sehr gut, viele tolle Viertel und der See gut zu Fuß erreichbar. Frühstück gut. Rooftopbar sehr gut mit toller Aussicht. Personal sehr freundlich und mit ausreichenden Englischkenntnissen.",Bad teilweise ein wenig alt mit angelaufener Duschkabine. Eher kleines Hotel (aufgrund der Lage).
Chayoung,Hàn Quốc,9,"위치가 좋았으며, 숙소가 깨끗해서 좋았습니다.
아침식사가 좋았고, 매일 다른 쌀국수가 있어서 좋았습니다.",없었습니다.
Ok,Mỹ,10,첫째 위치가 너무 좋아서 올드쿼터의 웬만한 곳은 걸어서 다닐수 있었고 가격대비 호텔도 깨끗하고 좋았습니다. 모든 직원들도 친절하여 투숙객들의 필요를 잘 듣고 도와주었어요. 주변에 먹을 것이 많은것도 장점,
Deokhyeong,Hàn Quốc,9,걸어서 3분거리에 호안끼엠 호수가 있어서 산책하기도편하고 위치상으로 여행할때 굉장히 편리함! 직원들 친절도 최상!,"호텔앞 도로가 좁고, 오토바이가 많아서 택시 진입이 힘들고, 주말제외 평일에는 오토바이 소음이 조금 있음.
조식 음식 수가 적음, 음식은 보통"
Claudia,Đức,9,Die Lage war top. Mitten im Old Quarter in einer ruhigen Seitenstraße. Personal superfreundlich und hilfsbereit. Beim Frühstück hat nichts gefehlt.,
Dang,Thụy Sỹ,10,Das war sehr schön Erlebnis. Die Gegend ist fantastisch. Mir gefällt es sehr.,
Emilia,Đức,10,Tolles Hotel in bester Lage mit super freundlichem Personal. Die kleine Rooftopbar bietet eine atemberaubende Aussicht über Hanoi.,
Mov1,Đức,8,Sehr zentrale Lage und sehr freundliches Personal . Insgesamt gute Wahl für einen Städtetrip,
Alessio,Ý,10,"Accoglienza, posizione e pulizia.",
Caroline,Thụy Điển,10,Läget är toppen och personalen var väldigt trevliga och tillmötesgående. Takbaren fantastisk!,
Chiemi,Nhật Bản,10,スタッフがとても親切,
Sebastian,Đức,10,"sehr geräumiges und gemütliches Zimmer, sehr freundliches und hilfsbereites Personal und gutes Frühstück.",
Juan,Tây Ban Nha,10,La situación es excepcional. Hani nos ayudo mucho para ir al aeropuerto. El centro está cerrado los fines de semana y la ayuda fue esencial.,Todo ok
Thomas,Đức,8,"Sehr hilfsbereite und freundliche Mitarbeiter, die Zimmer nicht sehr groß, aber gerade ausreichend, wenn man alleine reist. Sehr saubere Zimmer und zentral Lage","Das Hotel liegt zentral in der Altstadt und somit für Hanoi sehr typisch. Es ist halt ringsherum alles nicht sehr sauber, aber dafür reist man ja auch nach Hanoi. Die Qualität des Frühstücks ließ ein bisschen zu wünschen übrig und vor einem vier Sterne Haus nicht angemessen. Außerdem hätte ich mir eine Kapselmaschine für Kaffee auf dem Zimmer gewünscht. Das sollte heutzutage bei vier Sternen Standard sein. Ebenso eine Maschine für Cappuccino beim Frühstück."
Thlay,Pháp,10,"Un très bel hôtel, l'emplacement et quartier est propre et animé. Le personnel est compétent et aux petits soins. Je recommande cet hôtel sans hésitation",
Irene,Bỉ,10,"Mooie ruime nette kamer. Mooi uitzicht over de stad. Perfecte locatie, heel centraal en toch rustig. Erg vriendelijk personeel. Prima ontbijt",
Juan,Tây Ban Nha,10,La situación.,Nada. Todo perfecto.
Juan,Tây Ban Nha,10,La situación es perfecta.,Nada. Una calle típica vietnamita
Dora,Bồ Đào Nha,9,Limpeza e atenção dos empregados,
Jerome,Pháp,10,Très bon établissement très bien situé dans Hanoi,
Martina,Đức,10,Super ordentlich und sauber. Top Lage direkt in der Innenstadt. Das Personal war überaus zuvorkommend. Mehr kann man wirklich nicht erwarten.,
Caroline,Pháp,8,"Excellent emplacement, personnel vraiment très sympathique, chambre propre. Globalement c'est un très bon hôtel et j'y retournerai.","J'ai eu un problème de facturation du minibar, qui a été réglé. Le mocktail du bar était très moyen. L'éclairage de la salle de bain n'est pas bon."
Maxime,Canada,10,Tout est parfait,Rien
Jennygarcialara85,Tây Ban Nha,10,Me gustó todo. El hotel es bastante completo y el personal te ayuda en todo lo que necesites. Muy recomendable y muy bien situado,Nada
Mai,Nhật Bản,9,市内観光にとても便利な場所にあります。周りに美味しい飲食店もあり、困らない。ナイトマーケットなどにも歩いていけるので、夜も安心です。朝食も美味しかったです！スタッフさんも皆親切。,防音性はそこまで高くない。
Stefania,Pháp,9,"Un hôtel super central mais dans une ruelle secondaire, donc très calme et silencieux. Et c'est un vrai luxe à Hanoi. Chambre très lumineuse et confortable. Personnel très avvenant. Un bon plan à Hanoi.",
Jacek,Đức,9,"Top Lage, nettes Personal, Sauberkeit!",
Christoph,Đức,10,"Die Unterkunft ist sehr sauber, das Bett war groß und bequem und die Zimmer sind trotz der Lautstärke gut isoliert zum Straßenlärm hin. 
Zudem war ein ausreichendes Frühstück inbegriffen und das Hotel Team hat uns bei der Buchung eines schönen Ausflugs an die Ha Long Bucht sehr gut unterstützt. 

Wir können das Hotel uneingeschränkt weiter empfehlen.",
昌直,Nhật Bản,10,事前に現地ツアーの相談にも乗っていただけました。また、スタッフの皆さんにもとても親切にしていただきとても良い旅行になりました。ありがとうございました。,ありません
Sun,Hàn Quốc,9,"위치가 매우 좋고 
직원들이 아주 친절함 
가격 대비 좋음 
“방해금지” 팻말을 걸어두었더니 문 앞에 여분의 수건과 물을 보충해주었음 
와이파이 빠름. 스마트TV 로 youtube 시청 가능함 
영어 가능한 직원 있음 
벌레 없음","약간의 소음 (의자 끄는 소리, 청소소리) 그러나 심하지 않고 지속되지 않음"
Caroline,Việt Nam,9,"lit très confortable, personnel attentionné et efficace.
Le rooftop a une vue magnifique sur la ville",
Koji,Nhật Bản,8,早朝出発時、モーニングボックスをいただきました。,
Godard,Pháp,10,"La très grande gentillesse du personnel, toujours disponible et souriant pour nous aider. 
L'emplacement très pratique car central et tout proche du lac, du théâtre de marionnettes, de la cathédrale...
La chambre, jolie, propre, très calme et bien équipée. Le WiFi était efficace.",Tout était parfait !
Rolf,Bỉ,9,"Sehr freundliches und kompetentes Personal. Gute Lage. Zimmer waren in Ordnung.
Habe verlängert und war 5 Tage da.","Frühstücksraum zu klein. 
Frühstück könnte besser sein."
Kazuyoshi,Nhật Bản,10,立地が良くスタッフも親切で次回もまた利用したいです。,
Masahito,Nhật Bản,7,"ホテルはこぢんまりとしてて旧市街にある為前面道路が狭く到着事の停車に困ったがロケーションが良いので何処へ行くにも便利でした。
部屋も小さいながら水廻りも清潔で快適です。
特にフロントのスタッフのお姉さんがとても愛想が良く親切で明るく振る舞っていたので元気をもらいました。",部屋の冷蔵庫が冷えないので点検依頼したら元の位置とは違うところに置かれてて少し戸惑いました。初日に購入した飲み物が冷えなくて困りました。
Zinsli,Thụy Sỹ,7,Die Lage und das Personal waren echt spitze.,Das Frühstück ist für Europäer nicht der Wahnsinn. Ich empfehle das Frühstück auswärts bei Eggyolk Coffee in der Nähe einzunehmen.
